"","Username","Post","Time","Date","Time1","Hour"
"1718",6,"wah lau, u dunno the gay community? there are many many many more of 可惜s.. out there than these 2.","03-08-2017, 10:30 PM",2017-08-03,"10:30 PM",10
"1719",200,"Wah honestly I hope Paige can stick with Des ah but I think someone posted a while back that she will do something stupid...but my friend is rooting for Felicia ahahahha Honestly it has the descendants of the sun vibe to it but its seem like a nice show ah, been ages since I last caught a mediacorp drama","03-08-2017, 10:30 PM",2017-08-03,"10:30 PM",10
"1720",313,"You from Kaffir? Now that area you are talking about become admin area liao","03-08-2017, 10:33 PM",2017-08-03,"10:33 PM",10
"1721",371,"Hahaha... that someone is me!
Paige revealed some spoilers at the 933 radio interview...
Go to FB and watch the live video...","03-08-2017, 10:33 PM",2017-08-03,"10:33 PM",10
"1722",313,"Thank you, should be ah but I dont think they have the song on YouTube as I cant seem to find it  Song not yet released","03-08-2017, 10:33 PM",2017-08-03,"10:33 PM",10
"1723",402,"yes. I was from K coy. some of my instructors are in this pic. ","03-08-2017, 10:35 PM",2017-08-03,"10:35 PM",10
"1724",371,"I know there are quite a few in the media industry... but as long as they produce gd performances, really doesnt matter i guess?
I used to think one is really a non-straight but in the end he married his colleague and now had two kids already... really speedy...","03-08-2017, 10:36 PM",2017-08-03,"10:36 PM",10
"1725",200,"Wah but at least they have happy ending thats good enuff already , idk why but ignore wel Paige plays military role pretty well","03-08-2017, 10:36 PM",2017-08-03,"10:36 PM",10
"1726",371,"Thank god she is tall, thus her tall frame can carry the uniform well...
Yeah she is not bad!","03-08-2017, 10:37 PM",2017-08-03,"10:37 PM",10
"1727",313,"Pretty sure the slope of grass behind them doesn't exist today ","03-08-2017, 10:38 PM",2017-08-03,"10:38 PM",10
"1728",402,"and the old S. gedong camp main gate is like this one.","03-08-2017, 10:38 PM",2017-08-03,"10:38 PM",10
"1729",402,"Pretty sure the slope of grass behind them doesn't exist today  you also from 42? which batch you from?","03-08-2017, 10:39 PM",2017-08-03,"10:39 PM",10
"1730",313,"The June 2008 batch, forgot which batch, but I wasn't from mono. Got posted in from Tekong to HQ Coy. Probably the reason me and my mates were quite on top of things in terms of admin and schedules lol","03-08-2017, 10:43 PM",2017-08-03,"10:43 PM",10
"1731",313,"The SAF ARMOUR CENTRE signboard still standing till today","03-08-2017, 10:44 PM",2017-08-03,"10:44 PM",10
"1732",298,"omg u kaffir too ... Wa got a chiobu in the pic","03-08-2017, 10:45 PM",2017-08-03,"10:45 PM",10
"1733",342,"he never scold anybody. its just a casual conversation/speech.  now times diff alr. if commander use vulgarities, and got some precious son tell their parent and they write letter complain, mostly is warning for first time, depending on ur oc.","03-08-2017, 10:50 PM",2017-08-03,"10:50 PM",10
"1734",402,"Oic. 08 was the year I MR. ","03-08-2017, 10:50 PM",2017-08-03,"10:50 PM",10
"1735",402,"Which batch were you from?","03-08-2017, 10:51 PM",2017-08-03,"10:51 PM",10
"1736",91,"SAF tio scammed? So little scenes of the toys.","03-08-2017, 10:52 PM",2017-08-03,"10:52 PM",10
"1737",298,"98ord","03-08-2017, 10:52 PM",2017-08-03,"10:52 PM",10
"1738",402,"Actually there are 2 ladies in the pic.  U spot the other one?","03-08-2017, 10:52 PM",2017-08-03,"10:52 PM",10
"1739",298,"omg the,guy tio sandwiched","03-08-2017, 10:53 PM",2017-08-03,"10:53 PM",10
"1740",402,"That means you are the A level batch.  Huan kok hua your oc?","03-08-2017, 10:54 PM",2017-08-03,"10:54 PM",10
"1741",298,"yesss legendary ... Feared by all","03-08-2017, 10:55 PM",2017-08-03,"10:55 PM",10
"1742",313,"Oic. 08 was the year I MR.  Yeah, that year Goh Han Thong was in charge","03-08-2017, 10:55 PM",2017-08-03,"10:55 PM",10
"1743",402,"...........","03-08-2017, 10:56 PM",2017-08-03,"10:56 PM",10
"1744",402,"He was and still is a LJ lang.  btw your batch got someone committed suicide right?","03-08-2017, 10:58 PM",2017-08-03,"10:58 PM",10
"1745",402,"This name sounds familiar leh.  42 co or rsm?","03-08-2017, 10:59 PM",2017-08-03,"10:59 PM",10
"1746",344,"Army show thread turms out to be alumni thread liao. Good good.","03-08-2017, 10:59 PM",2017-08-03,"10:59 PM",10
"1747",298,"u which batch?
Last heard is he ltc.","03-08-2017, 10:59 PM",2017-08-03,"10:59 PM",10
"1748",401," summer","03-08-2017, 11:00 PM",2017-08-03,"11:00 PM",11
"1749",371,"Her prime was when?
Paige looks better now than her younger days...to be honest... now more mature and feminine?","03-08-2017, 11:01 PM",2017-08-03,"11:01 PM",11
"1750",304,"Isn't it at the 38SCE area?","03-08-2017, 11:01 PM",2017-08-03,"11:01 PM",11
"1751",313,"Was CO at that time","03-08-2017, 11:01 PM",2017-08-03,"11:01 PM",11
"1752",402,"96 ord. So one batch before u.  Tks to your batch we got to stay out for 3 months.  I took some of you guys for bmt during our last 3 months.","03-08-2017, 11:02 PM",2017-08-03,"11:02 PM",11
"1753",402,"And yes. He was ltc during our very last ict. Co for ATC.  He walked past us but none of us hue him.  Ha....","03-08-2017, 11:04 PM",2017-08-03,"11:04 PM",11
"1754",298,"i was from serval in bmt. My platoon was cursed, though not during bmt. The PC who lost the arm to LAW   my platoon. The Oct who knocked the round out of the gpmg and killed his mate also my platoon. But I lowly man.","03-08-2017, 11:05 PM",2017-08-03,"11:05 PM",11
"1755",298,"ohhhh .. He Damn onnnnn. Even inter company swimming competition he wan us to win the title.. But under him, our fitness level damn high","03-08-2017, 11:06 PM",2017-08-03,"11:06 PM",11
"1756",402,"Wah. Got such accident! I heard your co was a scholar and he failed your Atec.  Is that true?","03-08-2017, 11:09 PM",2017-08-03,"11:09 PM",11
"1757",298,"yes, failed in thai, cos lion oc led battalion to Holland. Come back redo. Caojibai. He now in psa.","03-08-2017, 11:10 PM",2017-08-03,"11:10 PM",11
"1758",402,"But his leadership cmi.  Ya. He quite siao one.  If ippt don't get gold consider fail.  Need retake until window closed.","03-08-2017, 11:11 PM",2017-08-03,"11:11 PM",11
"1759",402,"Lion coy csm is Sunny right?","03-08-2017, 11:12 PM",2017-08-03,"11:12 PM",11
"1760",298,"he rule by fear. Like lky. Got one time when I just joined after trade course, I dozed off sitting down in lecture room and he stared at me  when I woke up. He said GO SEE CSM later. For the whole day I thinking if I should go or act blur and hope that he dun check. In the end, I hack care. And very Heng. Btw my CSM vvvery nice. Chan Kim Soon","03-08-2017, 11:15 PM",2017-08-03,"11:15 PM",11
"1761",298,"no, back then sunny that gay, was still my company PS. After we ord, he still called up some close kakia to borrow money.","03-08-2017, 11:16 PM",2017-08-03,"11:16 PM",11
"1762",402,"He gay meh? His soc timing damn good one leh.","03-08-2017, 11:17 PM",2017-08-03,"11:17 PM",11
"1763",298,"he gay , I think haha.. 
Ya, he fitzai. In fact my company got many fitzai no thanks to oc. Got one vegetarian A-driver, he tried out for SOF... but failed","03-08-2017, 11:19 PM",2017-08-03,"11:19 PM",11
"1764",402,"Chan kim soon was like a dog working under him. And this farker huan love to keep fish. His whole office became a aquarium.","03-08-2017, 11:20 PM",2017-08-03,"11:20 PM",11
"1765",402,"Who was your PS in k coy? I remember got one sgt very tall one. We call him tower.","03-08-2017, 11:22 PM",2017-08-03,"11:22 PM",11
"1766",402,"And I also remember your batch some one lost a m16 or sar21 in Brunei.","03-08-2017, 11:24 PM",2017-08-03,"11:24 PM",11
"1767",298,"hahaha ya, I think so.. But really nice csm. Anyway my coy many gays one","03-08-2017, 11:24 PM",2017-08-03,"11:24 PM",11
"1768",298,"No leh, we went 2*thai, 1*tw, 1*aus.. But never Brunei","03-08-2017, 11:25 PM",2017-08-03,"11:25 PM",11
"1769",298,"that one wear specs one ? Basketball player? 
My ps. Sun kok chin.. I his runner, but knn no benefits one.. Still give me my virgin 3 confinement towards end of svc","03-08-2017, 11:26 PM",2017-08-03,"11:26 PM",11
"1770",402,"Or could it be 46? Btw k or j coy oc was killed in wallaby right?","03-08-2017, 11:27 PM",2017-08-03,"11:27 PM",11
"1771",298,"cfm not mine..  i dun rmbr my batch got any casualty leh","03-08-2017, 11:29 PM",2017-08-03,"11:29 PM",11
"1772",402,"Ya. Wear spec and play basket ball one. Sun KC sounds familiar.  There was a tank sgt name is Seng PP if I am not wrong.  Also a national swimmer who is a AI sgt.","03-08-2017, 11:30 PM",2017-08-03,"11:30 PM",11
"1773",304,"'K' coy, suay suay hit by deadfall. Btw definitely not my batch, it was shared during my driving course in 2015. The incident was '98 or '99.","03-08-2017, 11:32 PM",2017-08-03,"11:32 PM",11
"1774",402,"That means a batch after u liao. U very sure yourbatch no one committed suicide after bmt? Was told he didn't get to go ocs.","03-08-2017, 11:34 PM",2017-08-03,"11:34 PM",11
"1775",306,"medicock should visit here to get ideas for army show la...i enjoy this gedong talks more than the show","03-08-2017, 11:36 PM",2017-08-03,"11:36 PM",11
"1776",402,"Yes. Hit by a dead tree in a jeep if I am not wrong.  Cpt Bernard or benedict or something like that.","03-08-2017, 11:37 PM",2017-08-03,"11:37 PM",11
"1777",304,"Don't know the name but was told he was hit while standing as VC on BX and the CVC helmet basically just broke into 2 pieces.","03-08-2017, 11:41 PM",2017-08-03,"11:41 PM",11
"1778",402,"Oic. My time was 41sar tank overturned during skills at arms training.  PS head became roti prata. ","03-08-2017, 11:54 PM",2017-08-03,"11:54 PM",11
"1779",313,"Jack Neo has already done that, and he is filming there now","03-08-2017, 11:57 PM",2017-08-03,"11:57 PM",11
"1780",304,"Oic.
My time was 41sar tank overturned during skills at arms training. 
PS head became roti prata.  Is it the AMX-13 make a turn up the hill then throw track and then overturn? Heard is due to loosening of the track tension to attain higher speed.
I think I recall seeing someone share that's why Skills at Arms competition was not organised for quite number of years.
EDIT: Guess this is where I read","04-08-2017, 12:00 AM",2017-08-04,"12:00 AM",12
"1781",402,"Yes. Its was a sm1. Actually they tighten the tracks too much in order to make it go faster.  Going down a slope and pull hard left.  Track broke and the tank flipped a few good rounds. Superpuma came in order to flip it back up. The rest is history.  The PS was standing in for the PC. First time for him in that tank for that fateful day.","04-08-2017, 12:10 AM",2017-08-04,"12:10 AM",12
"1782",292,"*shocking news. Wanbao reported Desmond Tan becomes very ""good"" friend with 安心亚 due to recent filming. They address each other as Lao Gong and Lao Po. Des..  on behalf on all bui bui here. We salute you!! Sir!!","04-08-2017, 12:17 AM",2017-08-04,"12:17 AM",12
"1783",292,"GPGT!!!!","04-08-2017, 12:20 AM",2017-08-04,"12:20 AM",12
"1784",103,"
Now than i realize EDMW have all the Armour inside la","04-08-2017, 12:23 AM",2017-08-04,"12:23 AM",12
"1785",200,"Yep I think being tall plays a part ah ","04-08-2017, 12:28 AM",2017-08-04,"12:28 AM",12
"1786",304,"Because 'Once Armour, Always Suffer!""
And EDMW is the best place to share ","04-08-2017, 12:34 AM",2017-08-04,"12:34 AM",12
"1787",314,"saf too many training related incident that swept under carpet. They should actually publicize such incident. It is really a good read for the new generation to not making the same mistake.","04-08-2017, 12:35 AM",2017-08-04,"12:35 AM",12
"1788",371,"Yep I think being tall plays a part ah  When she stands beside Felicia, her tall factor really made her aura stood out even more...
Felicia is actually slightly taller than average SG girls already... she still looks more 小鸟依人 when she stands beside other taller actresses...such as Paige...
Although im not a fan of Felicia, i feel edmw-ers should not be so nasty towards her. I think she acted quite okay in this drama...and i sympathise and emphathise with her character's rejected position and having unrequited feelings towards Desmond's character... 
I hope I wont get angry at Paige's latter decisions in the drama... although i guess it is very difficult to let go of deep feelings for a deceased love one... so many what ifs... so many if i coulds... and memories meddling with your mind and heart...","04-08-2017, 12:37 AM",2017-08-04,"12:37 AM",12
"1789",292,"Now than i realize EDMW have all the Armour inside la of cos la. Mono intake. Dip or A level only. And no xxxxxx Fit well into the demographic of EDMW..","04-08-2017, 12:38 AM",2017-08-04,"12:38 AM",12
"1790",470,"Of course choose paige","04-08-2017, 12:38 AM",2017-08-04,"12:38 AM",12
"1791",304,"But now mono-intake is all the non-tertiary kids inside leh. All the dip/'A' kids (me included) is come from Tekong.","04-08-2017, 12:41 AM",2017-08-04,"12:41 AM",12
"1792",292,"My time still was. The 4 SAR units took turns.. Saw my PC on TV @ Ah Gong's funeral. Now COL liao..","04-08-2017, 12:45 AM",2017-08-04,"12:45 AM",12
"1793",200,"Although I have nothing against Felicia, when compared to Paige she really cannot compare ah I wonder will we see Paige in tmr episode?  Edit: I think all the songs are out on Spotify, Kkbox, etc. Already","04-08-2017, 12:50 AM",2017-08-04,"12:50 AM",12
"1794",371,"Tmr is episode 5. Yes Paige is in it.
She is in mostly episodes 2, 4, 5, 6, 7, 9.
Was she in episode 3? I think a short while with Jasmine Sim?
I read the iweekly synopsis of episodes 6 - 10... i think she is not in episodes 8, 10.
This drama has too many characters.
20 episodes only...
Every time, when it comes to NS scenes, i will fast forward. Some days, some episodes are more focused on Shane, Richie and Jasmine. Then, some days are more focused on Desmond, Paige, Felicia. Sometimes, a couple on Pierre, Kym, Romeo, Meixin, ZGP...
On a side note, not to be bad ass here but i sincerely hope those folks who want to reminisce about past NS camps or NS days, can shift their nostalgic discussion to another thread. As much as I am happy to see such fond memories laid out in the thread, it makes it hard for others to sift through the thread to look at posts regarding the drama... 
Thread starter, able to help moderate here?
Thank you in advance for your kind understanding...  ","04-08-2017, 01:07 AM",2017-08-04,"01:07 AM",1
"1795",28,"is it just me or...?? my living room tv no longer has local channels.","04-08-2017, 01:11 AM",2017-08-04,"01:11 AM",1
"1796",319,"Is the lady on the right an ex singapore actress?","04-08-2017, 01:27 AM",2017-08-04,"01:27 AM",1
"1797",319,"Read through the last few pages, so many accidents resulting in death...are they reported in MSM?","04-08-2017, 01:28 AM",2017-08-04,"01:28 AM",1
"1798",5,"i think she's angela hong","04-08-2017, 01:31 AM",2017-08-04,"01:31 AM",1
"1799",42," 715 ah?","04-08-2017, 07:49 AM",2017-08-04,"07:49 AM",7
"1800",440,"desmond and amber got new movie about wedding de... but i think she looks weird nowadays. ","04-08-2017, 07:51 AM",2017-08-04,"07:51 AM",7
"1801",161,"so its true to say drama reflects nothing of reality","04-08-2017, 08:09 AM",2017-08-04,"08:09 AM",8
"1802",402,"Looks like my fading memories ownself twist the story quite a bit  But damn sad sia. Wa jin power. Not even the recovery truck or tank can get it out?Actually tbh, why SAF hung onto the SM-1s for so long? From when it first went into service, it only seems useful as an infantry fire support platform because of the 75mm gun and thin armour. Because 'Once Armour, Always Suffer!"" And EDMW is the best place to share  for its small size and the gun accuracy in less than 1.5km if you need to fight in rubber plantation (u get the hint?). but my era was the year armour was trying out many different platforms liao. bro nomoreliaola should know what vehicles my unit was operating before switching back to SM1 and M113.","04-08-2017, 08:18 AM",2017-08-04,"08:18 AM",8
"1803",305,"","04-08-2017, 08:21 AM",2017-08-04,"08:21 AM",8
"1804",42,"During the days of Rebecca and Desmond being bff, it was reported that Desmond has a long-time gf and she doesn't mind his close friendship with Rebecca. But now it just seems like he is single. Anyone can verify? Even his instagram also features more of his Hoshi and Udon ","04-08-2017, 09:11 AM",2017-08-04,"09:11 AM",9
"1805",5,"During the days of Rebecca and Desmond being bff, it was reported that Desmond has a long-time gf and she doesn't mind his close friendship with Rebecca. But now it just seems like he is single. Anyone can verify? Even his instagram also features more of his Hoshi and Udon  nothing wrong for keeping his private life private leh. last time no one knew jacky wu was married until kena sexpose gao gao","04-08-2017, 09:16 AM",2017-08-04,"09:16 AM",9
"1806",259,"She is the money tree for her management agency even though her album sales are just average. Unless Desmond is some super ASK, she will eventually find some billionaire in TW or PRC to settle down.","04-08-2017, 09:21 AM",2017-08-04,"09:21 AM",9
